epoch,train_loss,val_loss,val_acc,val_f1
0,1.1952396053094834,1.986197090646928,0.0,0.13654774600606248
1,1.0480472945557615,1.3213717308741637,0.0,0.22604226113548234
2,0.9949557948036316,1.1603673232753344,0.0,0.4442145557390595
3,0.9719848383729831,1.0571234481452962,0.0,0.44610932344945253
4,0.9718216969563176,1.1240020831633486,0.0,0.537883117111954
5,0.9486603218145645,1.0654536912086428,0.0,0.5273534898608254
6,0.9348648674571857,1.142809198045855,0.0,0.5464548157936415
7,0.9216705518408705,1.067808066584734,0.0,0.5447959828856161
8,0.8921778387916736,1.1653805326855213,0.0,0.4812937307335696
9,0.8693857887682442,1.1469053263452595,0.0,0.446728793854491
10,0.8883459670475116,1.2887686388299608,0.0,0.4562927411076355
11,0.8547390369561534,1.3139130116754039,0.0,0.5629690894407999
12,0.836539737028055,2.7172806144694435,0.0,0.2546746300393974
13,0.8171724781822473,1.145137976106091,0.0,0.48371588675898214
14,0.7815414476699342,1.014466208515217,0.0,0.615998204872457
15,0.7649532281933501,1.1446465076416652,0.0,0.5061910001255987
16,0.7603386680158183,1.015666473627713,0.0,0.6097477027640256
17,0.7394707063135628,2.489312991149743,0.0,0.3418164249806234
18,0.7451608249554619,1.164651776107111,0.0,0.5463813867838018
19,0.7255678845670658,1.0125929829968485,0.0,0.5820908702081611
20,0.7054492039040635,0.9428685638985497,0.0,0.6168254027172656
21,0.7228219532738097,0.9788736687005344,0.0,0.6336151887121804
22,0.7187508213634308,1.035041530200769,0.0,0.5368091762669842
23,0.6484334254798036,1.0307250857041959,0.0,0.6499875607867852
24,0.6623932356270739,1.3614722667723973,0.0,0.48314043382469607
25,0.6692566387950422,0.9995599652083673,0.0,0.581779092679876
26,0.6538717335024581,1.2994049311306708,0.0,0.5466158934086615
27,0.6327196987292256,1.2142502508337754,0.0,0.5256829598017638
28,0.6139538797136312,1.0959662295508323,0.0,0.5888485626291249
29,0.6351583412280098,1.3808077421263054,0.0,0.5248290176033208
30,0.6153966920444379,1.3908533639135934,0.0,0.5619814747406053
31,0.5888299579437548,0.9432945749467098,0.0,0.6556061624602315
32,0.5978908494638558,1.359141317422334,0.0,0.5564591561054123
33,0.6599642060816098,0.9574416038572944,0.0,0.6215925876590322
34,0.6295558871933447,1.194934217487863,0.0,0.5297055989702614
35,0.5693638125547585,1.1772800375836325,0.0,0.5917652989644862
36,0.5650581784522571,1.3819969715088527,0.0,0.5523720106060911
37,0.5512292786908988,1.1221350129528394,0.0,0.6540082761364514
38,0.5628386413708282,1.2311397781571272,0.0,0.5668601222165739
39,0.5285235563406168,1.79558453671926,0.0,0.5378798959184189
40,0.5431548472791434,1.1711022997026967,0.0,0.5947836434685226
41,0.537418998068514,1.738754352141298,0.0,0.43474131379658665
42,0.5517498430733483,1.3258742290128305,0.0,0.5929310328583479
43,0.5399401184088125,1.2913190478133159,0.0,0.5386746016087482
44,0.4949674165286957,1.3607995653276967,0.0,0.5389844910162189
45,0.491308776524882,1.4545105219509833,0.0,0.5895466295252203
46,0.5359091506217615,1.2614263429965424,0.0,0.6282096214291827
47,0.5159549370550881,1.648947334787553,0.0,0.463347682009734
48,0.49610300639186045,1.3621393109114923,0.0,0.5995547936955319
49,0.520339082719419,1.2131265585478541,0.0,0.5682175654734059
50,0.5240202179351173,1.1419401641925384,0.0,0.6133014434795541
51,0.4725260573835038,1.19785480150666,0.0,0.598482035125744
52,0.42668033689736556,1.5373217231611047,0.0,0.5679857420573701
53,0.44244635853523645,1.2475258650418672,0.0,0.6019809564467773
54,0.4180674959866764,1.4126444286216955,0.0,0.6078281003763059
55,0.4072378710055123,1.532610940559726,0.0,0.587643740476335
56,0.37743778885743867,1.3866365796280904,0.0,0.6205609296959365
57,0.39801240649086217,1.4867075628773663,0.0,0.6201470449472715
58,0.35550092165462505,1.4740396006611558,0.0,0.6377297853149789
59,0.35792864951462794,1.5010688323576207,0.0,0.6284882607336916
