epoch,train_loss,val_loss,val_acc,val_f1
0,1.1976816664869412,1.2015215721827575,0.0,0.39592752977138124
1,1.0660198103505583,1.0963599003326177,0.0,0.4576502396016563
2,1.013469413446542,1.141702263535781,0.0,0.48569038597416936
3,0.9834705323456956,1.1196594487282376,0.0,0.504185784810614
4,0.9821917193766219,1.1011760502508976,0.0,0.4834144977177791
5,0.959231062971365,1.042353214234036,0.0,0.5106407120443662
6,0.9441954284049452,1.1263071712563617,0.0,0.5060871272499966
7,0.9184545964478684,1.1278276219380432,0.0,0.4962864259973451
8,0.9253146377234414,1.2493205506247578,0.0,0.4470464103945686
9,0.9210477394036972,1.1467103584628193,0.0,0.519755578168488
10,0.8861233045879644,1.1097775053417713,0.0,0.5187922098665968
11,0.86672333897874,1.0592389766603474,0.0,0.5199818109162119
12,0.8797387724105542,1.0482157415883038,0.0,0.5577592670266935
13,0.8904609441376342,1.0708281016536543,0.0,0.586967305262277
14,0.872630425725882,1.135782729863498,0.0,0.5580096164969539
15,0.8573837765870383,1.1331566095974677,0.0,0.5394823991565235
16,0.8698210645026673,1.9638641297661605,0.0,0.3538820428779816
17,0.8437045156384428,1.078989940274789,0.0,0.5768018430119914
18,0.8419671217092691,1.1071714396265095,0.0,0.5098492484427252
19,0.8368662884821907,1.0515434175496312,0.0,0.5572908662550745
20,0.8517607834773323,1.106313237322217,0.0,0.5252177009812568
21,0.8363903129062713,1.1351568505907184,0.0,0.5470071029949346
22,0.81744413928102,1.1315898397261417,0.0,0.567310690571307
23,0.8249522398074214,1.0579731744512255,0.0,0.5739704019123235
24,0.8077178675145767,1.0212196818219774,0.0,0.6117985373876713
25,0.7738433263934078,1.0473011405287462,0.0,0.5939721576132418
26,0.797264184243382,1.2212589303756196,0.0,0.5658848847767204
27,0.8057636506641254,1.1363160255372369,0.0,0.5955146448173205
28,0.7791767322979034,1.288704839761201,0.0,0.5540792451340666
29,0.8081596414502056,1.1114232135503783,0.0,0.5664293631368
30,0.7838293314360963,1.0331097296572853,0.0,0.6008109402654047
31,0.7537182679953286,1.1246555667010674,0.0,0.5761574189982032
32,0.7758513047672309,1.1032612827988268,0.0,0.5684393840564562
33,0.7677432056433096,1.0094419334949463,0.0,0.6133901184821073
34,0.7469861502083727,1.0972189193606066,0.0,0.5832309045366172
35,0.74116460778081,1.1531588452291863,0.0,0.5639478910481828
36,0.7629790007877655,1.0741397070822454,0.0,0.6034161356279364
37,0.7466700813640802,1.1890862168593443,0.0,0.5704429316952794
38,0.7531171622367713,1.1847783230614723,0.0,0.5885998425807244
39,0.7136201776254673,1.210524262709655,0.0,0.5956112542712744
40,0.7464314613860256,1.1850058005310538,0.0,0.5705462654693024
41,0.7146964305886826,1.2132534545021953,0.0,0.5632746467971805
42,0.7377062560270389,1.3071098327636719,0.0,0.5580423883322587
43,0.7302711494433614,1.2295903586843306,0.0,0.573716687092654
44,0.7196620725976012,1.1642068758334565,0.0,0.5343068747231193
45,0.7227232795553847,1.1346876478070689,0.0,0.5901461078136447
46,0.7015622163352113,1.2285599546706396,0.0,0.5590600330284466
47,0.6896433565563287,1.378924242821437,0.0,0.5755333807322306
48,0.675856460778477,1.3534909938085173,0.0,0.5711636645479775
49,0.6816975982044452,1.4907497425925949,0.0,0.5571371896915366
